,order_id,date,region,product,sales_rep,quantity,components,component_count,has_quantity_trend,trend_type,route_target,unit_price,revenue,customer_type
822,1370,2023-10-26,North,Headphones,Frank,8,speaker,1,False,none,simple_component_agent,2105.406337467285,16843.25069973828,New
823,1914,2023-10-27,North,Headphones,Bob,2,speaker,1,False,none,simple_component_agent,1843.4730157498768,3686.9460314997536,New
824,1980,2023-10-27,West,Tablet,Eva,4,"display, battery",2,False,none,simple_component_agent,21925.03030956511,70160.09699060836,Returning
825,1858,2023-10-28,South,Headphones,Bob,9,speaker,1,False,none,simple_component_agent,1952.646599643654,17573.819396792886,Returning
826,1625,2023-10-28,North,Laptop,Frank,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,73853.28354458678,590826.2683566943,Returning
827,1094,2023-10-28,South,Laptop,Bob,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,67796.27515935585,542370.2012748468,Returning
828,1341,2023-10-29,West,Laptop,Eva,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,71787.36428022332,574298.9142417866,New
829,1521,2023-10-29,East,Monitor,Bob,7,"panel, stand, cable",3,False,none,general_component_agent,14076.048254220112,98532.33777954079,Returning
830,1781,2023-10-30,West,Mobile,David,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27876.126115781775,195132.88281047242,New
831,1662,2023-10-30,South,Monitor,Bob,6,"panel, stand, cable",3,False,none,general_component_agent,16314.192418704395,97885.15451222638,Returning
832,1714,2023-10-30,North,Monitor,David,2,"panel, stand, cable",3,False,none,general_component_agent,16252.941833713301,32505.883667426602,Returning
833,1882,2023-10-30,East,Headphones,Eva,2,speaker,1,False,none,simple_component_agent,2154.9875760851533,4309.9751521703065,New
834,1302,2023-10-31,South,Mobile,Frank,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30752.600700999566,246020.80560799653,New
835,1274,2023-10-31,North,Laptop,David,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,74315.7549570279,74315.7549570279,Returning
836,1076,2023-10-31,West,Monitor,Bob,6,"panel, stand, cable",3,False,none,general_component_agent,13707.110810734124,82242.66486440474,Returning
837,1324,2023-10-31,South,Laptop,Charlie,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,67687.04658646951,406122.2795188171,New
838,1265,2023-10-31,East,Monitor,Bob,4,"panel, stand, cable",3,False,none,general_component_agent,14441.10937427147,57764.43749708588,New
839,1405,2023-11-01,North,Tablet,Eva,5,"display, battery",2,False,none,simple_component_agent,20542.58128781045,82170.3251512418,New
840,1675,2023-11-01,East,Headphones,Frank,3,speaker,1,False,none,simple_component_agent,1942.3831093882561,5827.149328164768,New
841,1772,2023-11-02,South,Headphones,Bob,1,speaker,1,False,none,simple_component_agent,1859.4027126574724,1859.4027126574724,New
842,1378,2023-11-02,East,Monitor,Eva,3,"panel, stand, cable",3,False,none,general_component_agent,15289.401226240632,45868.2036787219,Returning
843,1792,2023-11-02,North,Laptop,Frank,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,74401.37488936714,297605.4995574686,Returning
844,1187,2023-11-03,North,Tablet,Alice,5,"display, battery",2,False,none,simple_component_agent,19528.493977839895,78113.97591135958,Returning
845,1043,2023-11-03,West,Mobile,David,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27793.612290590892,250142.51061531802,Returning
846,1248,2023-11-04,West,Headphones,Charlie,6,speaker,1,False,none,simple_component_agent,1878.6752789251293,11272.051673550775,New
847,1798,2023-11-04,West,Monitor,Eva,5,"panel, stand, cable",3,False,none,general_component_agent,14212.449915508152,71062.24957754076,New
848,1425,2023-11-04,North,Headphones,Bob,3,speaker,1,False,none,simple_component_agent,1919.9590371978145,5759.877111593443,New
849,1018,2023-11-05,East,Monitor,Alice,6,"panel, stand, cable",3,False,none,general_component_agent,15428.38521151893,92570.31126911358,Returning
850,1068,2023-11-06,South,Laptop,Alice,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,71413.23678352806,428479.42070116836,New
851,1294,2023-11-06,East,Laptop,Charlie,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,72745.11806193856,581960.9444955084,New
852,1956,2023-11-07,East,Headphones,Charlie,2,speaker,1,False,none,simple_component_agent,1945.0007938126053,3890.0015876252105,Returning
853,1424,2023-11-07,West,Monitor,Bob,1,"panel, stand, cable",3,False,none,general_component_agent,15971.992955639938,15971.992955639938,Returning
854,1741,2023-11-07,West,Mobile,Frank,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28224.52596693456,254020.73370241106,Returning
855,1716,2023-11-08,South,Headphones,Eva,7,speaker,1,False,none,simple_component_agent,1987.6162990072617,13913.31409305083,New
856,1653,2023-11-08,South,Laptop,Charlie,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,74213.14210158003,222639.42630474007,New
857,1894,2023-11-08,West,Tablet,Bob,3,"display, battery",2,False,none,simple_component_agent,18720.63459093048,44929.52301823316,Returning
858,1778,2023-11-09,West,Mobile,Bob,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27659.178682444697,221273.42945955758,Returning
859,1381,2023-11-09,South,Headphones,David,5,speaker,1,False,none,simple_component_agent,2153.473587075196,10767.36793537598,New
860,1402,2023-11-10,North,Laptop,Charlie,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,67801.01527862875,203403.04583588627,Returning
861,1025,2023-11-10,West,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,20735.48049963613,66353.53759883562,New
862,1534,2023-11-10,East,Laptop,Alice,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,63354.88045969514,253419.52183878055,Returning
863,1191,2023-11-11,West,Monitor,Frank,3,"panel, stand, cable",3,False,none,general_component_agent,15570.14066522835,46710.42199568505,Returning
864,1735,2023-11-11,East,Laptop,Eva,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,67425.41836165759,134850.83672331518,Returning
865,1940,2023-11-11,North,Laptop,Alice,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,63780.37195022418,287011.6737760088,New
866,1380,2023-11-12,West,Mobile,Eva,11,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30658.876569288703,337247.64226217574,New
867,1695,2023-11-12,East,Laptop,Eva,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,66371.25342502444,199113.7602750733,Returning
868,1050,2023-11-12,West,Headphones,Eva,7,speaker,1,False,none,simple_component_agent,1954.722896820752,13683.060277745264,New
869,1647,2023-11-13,South,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,18322.323249146055,58631.43439726738,Returning
870,1661,2023-11-13,North,Tablet,Eva,4,"display, battery",2,False,none,simple_component_agent,18588.653004379783,29741.844807007656,Returning
871,1846,2023-11-13,South,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,19191.908941983376,61414.108614346806,New
872,1323,2023-11-13,East,Laptop,Charlie,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,64256.6330078422,321283.16503921105,New
873,1952,2023-11-14,North,Laptop,Charlie,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,75751.56770560842,378757.83852804214,New
874,1441,2023-11-14,South,Monitor,David,3,"panel, stand, cable",3,False,none,general_component_agent,13518.141129551936,40554.42338865581,New
875,1184,2023-11-14,West,Headphones,David,5,speaker,1,False,none,simple_component_agent,1993.5440875457246,9967.720437728623,Returning
876,1197,2023-11-14,West,Mobile,Bob,10,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27739.48474879531,277394.8474879531,New
877,1434,2023-11-15,East,Monitor,Alice,4,"panel, stand, cable",3,False,none,general_component_agent,14423.037268433845,57692.14907373538,New
878,1869,2023-11-15,North,Tablet,David,5,"display, battery",2,False,none,simple_component_agent,21704.238239273065,86816.95295709226,Returning
879,1938,2023-11-16,South,Headphones,Charlie,1,speaker,1,False,none,simple_component_agent,1864.677821309595,1864.677821309595,Returning
880,1995,2023-11-16,North,Laptop,Charlie,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,76521.65247605667,306086.6099042267,Returning
881,1041,2023-11-16,North,Mobile,Bob,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28234.76626193653,254112.89635742875,Returning
882,1620,2023-11-17,West,Monitor,Charlie,9,"panel, stand, cable",3,False,none,general_component_agent,15724.69832540049,70761.1424643022,New
883,1385,2023-11-17,East,Laptop,Alice,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,70653.48170856238,141306.96341712476,New
884,1391,2023-11-18,North,Headphones,David,7,speaker,1,False,none,simple_component_agent,2153.791491038704,15076.540437270927,Returning
885,1966,2023-11-18,East,Tablet,Bob,6,"display, battery",2,False,none,simple_component_agent,20215.973022012524,97036.67050566012,Returning
886,1358,2023-11-19,North,Laptop,Alice,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,70483.82906818834,140967.65813637667,New
887,1512,2023-11-19,South,Laptop,Alice,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,65736.4120051576,525891.2960412608,New
888,1351,2023-11-19,West,Laptop,Charlie,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,65327.21106872322,457290.4774810625,New
889,1984,2023-11-20,South,Headphones,David,5,speaker,1,False,none,simple_component_agent,2166.595660446206,10832.97830223103,New
890,1222,2023-11-20,South,Mobile,David,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28967.029193100203,260703.26273790182,New
891,1487,2023-11-21,South,Monitor,Charlie,7,"panel, stand, cable",3,False,none,general_component_agent,14616.246764888689,102313.72735422081,Returning
892,1496,2023-11-21,East,Monitor,Eva,9,"panel, stand, cable",3,False,none,general_component_agent,15779.470975285165,142015.2387775665,Returning
893,1229,2023-11-21,East,Tablet,Alice,5,"display, battery",2,False,none,simple_component_agent,19355.29392969123,77421.17571876492,Returning
894,1982,2023-11-22,North,Monitor,Charlie,9,"panel, stand, cable",3,False,none,general_component_agent,16356.187339917009,147205.6860592531,Returning
895,1848,2023-11-22,East,Tablet,Frank,4,"display, battery",2,False,none,simple_component_agent,20951.7110759952,67045.47544318465,New
896,1238,2023-11-22,North,Tablet,Eva,5,"display, battery",2,False,none,simple_component_agent,20389.71697029368,81558.86788117472,Returning
897,1408,2023-11-22,North,Monitor,Charlie,3,"panel, stand, cable",3,False,none,general_component_agent,16142.685481634258,48428.05644490277,New
898,1097,2023-11-23,West,Headphones,Charlie,1,speaker,1,False,none,simple_component_agent,1819.842363339793,1819.842363339793,New
899,1623,2023-11-23,South,Tablet,Alice,4,"display, battery",2,False,none,simple_component_agent,19028.250768756836,60890.402460021876,New
900,1154,2023-11-23,West,Monitor,Alice,4,"panel, stand, cable",3,False,none,general_component_agent,14895.109002662732,59580.43601065093,New
901,1113,2023-11-24,North,Mobile,David,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28361.871236829127,255256.84113146213,New
902,1046,2023-11-25,North,Laptop,Eva,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,73414.67262223014,587317.3809778411,New
903,1811,2023-11-26,North,Laptop,Bob,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,75868.91243475217,455213.47460851306,New
904,1683,2023-11-26,North,Tablet,Alice,4,"display, battery",2,False,none,simple_component_agent,19695.080479723696,63024.25753511583,Returning
905,1515,2023-11-26,West,Headphones,Bob,2,speaker,1,False,none,simple_component_agent,1936.853040044758,3873.706080089516,New
906,1011,2023-11-27,West,Mobile,David,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32769.3043928254,294923.7395354286,Returning
907,1951,2023-11-27,West,Laptop,Eva,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,69227.93405958558,138455.86811917115,Returning
908,1598,2023-11-27,North,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,19956.193601797135,63859.819525750834,New
909,1170,2023-11-27,South,Monitor,Alice,2,"panel, stand, cable",3,False,none,general_component_agent,14554.949617025717,29109.899234051434,New
910,2000,2023-11-29,West,Headphones,Eva,1,speaker,1,False,none,simple_component_agent,2163.8193892048557,2163.8193892048557,Returning
911,1970,2023-12-01,South,Monitor,Eva,7,"panel, stand, cable",3,False,none,general_component_agent,15206.866449845553,106448.06514891887,Returning
912,1976,2023-12-01,West,Tablet,David,3,"display, battery",2,False,none,simple_component_agent,21048.69834872658,25258.438018471894,Returning
913,1796,2023-12-01,South,Mobile,Eva,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31870.84031010532,286837.56279094785,Returning
914,1801,2023-12-01,North,Tablet,Eva,4,"display, battery",2,False,none,simple_component_agent,19367.396167669034,61975.66773654091,New
915,1500,2023-12-02,South,Headphones,Eva,6,speaker,1,False,none,simple_component_agent,1973.477732528152,11840.866395168912,New
916,1827,2023-12-02,East,Laptop,Eva,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,74878.6048416877,224635.8145250631,New
917,1526,2023-12-03,North,Tablet,Alice,5,"display, battery",2,False,none,simple_component_agent,19453.021406703243,77812.08562681299,Returning
918,1872,2023-12-03,North,Tablet,Frank,4,"display, battery",2,False,none,simple_component_agent,21175.740533807406,67762.3697081837,New
919,1292,2023-12-04,South,Mobile,Eva,10,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32645.95393544662,326459.5393544662,Returning
920,1794,2023-12-04,North,Laptop,Charlie,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,71724.94522295211,71724.94522295211,New
921,1251,2023-12-04,East,Headphones,Charlie,6,speaker,1,False,none,simple_component_agent,2096.6509149807557,12579.905489884535,Returning
922,1085,2023-12-04,East,Tablet,Frank,4,"display, battery",2,False,none,simple_component_agent,21220.389248164538,67905.24559412652,New
923,1577,2023-12-05,East,Tablet,Frank,4,"display, battery",2,False,none,simple_component_agent,21380.158595586574,68416.50750587705,New
924,1617,2023-12-05,North,Laptop,David,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,68530.74672999515,411184.4803799709,Returning
925,1285,2023-12-06,East,Headphones,Frank,8,speaker,1,False,none,simple_component_agent,1820.5053836703992,14564.043069363193,Returning
926,1504,2023-12-06,North,Mobile,David,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29411.25762742044,264701.31864678394,Returning
927,1056,2023-12-06,North,Monitor,Charlie,6,"panel, stand, cable",3,False,none,general_component_agent,15521.26868935227,93127.61213611362,Returning
928,1813,2023-12-06,South,Tablet,Charlie,5,"display, battery",2,False,none,simple_component_agent,19801.40154312317,79205.60617249268,Returning
929,1168,2023-12-06,West,Tablet,Charlie,3,"display, battery",2,False,none,simple_component_agent,20995.852603441595,50390.04624825983,New
930,1730,2023-12-07,West,Laptop,Eva,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,67997.7540125613,543982.0321004904,Returning
931,1476,2023-12-07,West,Mobile,Eva,10,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30808.464846624178,308084.6484662418,New
932,1784,2023-12-07,South,Laptop,Alice,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,65609.87726795564,262439.50907182257,New
933,1404,2023-12-08,West,Tablet,David,5,"display, battery",2,False,none,simple_component_agent,20997.47774657983,83989.91098631932,New
934,1565,2023-12-08,North,Headphones,Alice,7,speaker,1,False,none,simple_component_agent,2018.2783875252105,14127.948712676474,New
935,1394,2023-12-08,East,Headphones,Bob,7,speaker,1,False,none,simple_component_agent,1881.6257554186402,13171.380287930482,New
936,1364,2023-12-08,East,Monitor,Alice,8,"panel, stand, cable",3,False,none,general_component_agent,14375.733520493422,115005.86816394738,Returning
937,1621,2023-12-08,East,Headphones,Frank,5,speaker,1,False,none,simple_component_agent,2099.443483432733,5248.608708581833,Returning
938,1734,2023-12-08,North,Laptop,Charlie,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,69756.4172992613,488294.9210948291,New
939,1211,2023-12-09,North,Mobile,Eva,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28296.188642358436,254665.69778122593,New
940,1099,2023-12-10,East,Laptop,Frank,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,76541.79666518417,688876.1699866576,Returning
941,1020,2023-12-10,North,Tablet,Frank,4,"display, battery",2,False,none,simple_component_agent,20860.500079267553,66753.60025365617,Returning
942,1029,2023-12-11,South,Headphones,Charlie,3,speaker,1,False,none,simple_component_agent,2182.8539330159183,6548.561799047755,New
943,1096,2023-12-11,North,Laptop,Bob,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,68979.47063504481,275917.88254017924,Returning
944,1261,2023-12-12,East,Headphones,Alice,5,speaker,1,False,none,simple_component_agent,1990.0401362766881,9950.200681383441,Returning
945,1054,2023-12-12,East,Laptop,Alice,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,75571.37302659027,75571.37302659027,Returning
946,1243,2023-12-12,North,Laptop,Eva,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,70350.69076343538,492454.8353440477,New
947,1136,2023-12-12,South,Headphones,Frank,9,speaker,1,False,none,simple_component_agent,2082.911564762267,18746.204082860404,Returning
948,1438,2023-12-12,West,Headphones,Bob,8,speaker,1,False,none,simple_component_agent,1900.869150998212,15206.953207985696,New
949,1853,2023-12-12,East,Monitor,Eva,5,"panel, stand, cable",3,False,none,general_component_agent,14840.179406107922,74200.8970305396,New
950,1636,2023-12-12,South,Headphones,Eva,4,speaker,1,False,none,simple_component_agent,1849.379946324142,7397.519785296568,New
951,1797,2023-12-13,East,Mobile,Frank,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28235.88021526177,225887.04172209417,New
952,1650,2023-12-14,North,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,18003.773661070525,57612.075715425686,New
953,1690,2023-12-14,North,Monitor,Charlie,7,"panel, stand, cable",3,False,none,general_component_agent,13617.795154945981,95324.56608462187,Returning
954,1172,2023-12-14,West,Laptop,Alice,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,76681.97352447701,76681.97352447701,New
955,1763,2023-12-14,East,Tablet,David,3,"display, battery",2,False,none,simple_component_agent,18969.41478054705,45526.59547331292,New
956,1340,2023-12-15,East,Monitor,Frank,3,"panel, stand, cable",3,False,none,general_component_agent,15489.932128512006,46469.796385536014,New
957,1239,2023-12-15,North,Mobile,David,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32034.59819279767,144155.6918675895,Returning
958,1291,2023-12-15,South,Laptop,David,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,70709.2464293119,141418.4928586238,Returning
959,1461,2023-12-15,South,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,18612.578000335827,59560.24960107465,Returning
960,1002,2023-12-15,East,Headphones,David,2,speaker,1,False,none,simple_component_agent,2091.2465749344665,4182.493149868933,Returning
961,1953,2023-12-16,East,Headphones,Alice,4,speaker,1,False,none,simple_component_agent,2040.1005640398332,8160.402256159333,Returning
962,1867,2023-12-16,West,Laptop,Bob,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,73237.50825086326,73237.50825086326,Returning
963,1421,2023-12-16,East,Mobile,Charlie,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31618.479737142527,284566.31763428275,Returning
964,1950,2023-12-16,West,Monitor,Charlie,8,"panel, stand, cable",3,False,none,general_component_agent,16426.231103054237,131409.8488244339,New
965,1075,2023-12-17,West,Headphones,David,4,speaker,1,False,none,simple_component_agent,2029.4253120106841,8117.701248042737,New
966,1744,2023-12-17,North,Monitor,Charlie,5,"panel, stand, cable",3,False,none,general_component_agent,14524.923338071807,72624.61669035903,Returning
967,1140,2023-12-18,North,Laptop,Bob,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,72078.50379660333,288314.0151864133,New
968,1834,2023-12-18,East,Headphones,Alice,3,speaker,1,False,none,simple_component_agent,1827.3762836970504,5482.128851091151,New
969,1246,2023-12-18,East,Headphones,Bob,5,speaker,1,False,none,simple_component_agent,2158.9589273286347,10794.794636643173,Returning
970,1390,2023-12-20,South,Headphones,Alice,9,speaker,1,False,none,simple_component_agent,1847.7524045352786,16629.771640817507,New
971,1558,2023-12-21,East,Laptop,Bob,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,67589.79973040146,540718.3978432117,New
972,1878,2023-12-21,South,Mobile,Alice,11,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31894.472283756728,350839.195121324,Returning
973,1423,2023-12-21,West,Laptop,David,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,71362.37329662996,570898.9863730397,New
974,1377,2023-12-21,South,Tablet,Bob,5,"display, battery",2,False,none,simple_component_agent,19574.54208110977,78298.16832443907,Returning
975,1999,2023-12-22,East,Headphones,Alice,7,speaker,1,False,none,simple_component_agent,1989.3742637500086,13925.61984625006,Returning
976,1541,2023-12-23,East,Monitor,Frank,8,"panel, stand, cable",3,False,none,general_component_agent,16063.64217960654,128509.13743685232,New
977,1699,2023-12-23,South,Mobile,Eva,10,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29040.026316359355,290400.26316359354,New
978,1482,2023-12-23,South,Headphones,Charlie,8,speaker,1,False,none,simple_component_agent,2147.8598739248687,17182.87899139895,New
979,1686,2023-12-24,North,Monitor,Bob,7,"panel, stand, cable",3,False,none,general_component_agent,13764.403292930074,96350.82305051052,Returning
980,1746,2023-12-24,West,Tablet,Eva,4,"display, battery",2,False,none,simple_component_agent,21107.193748834525,67543.01999627048,Returning
981,1132,2023-12-25,South,Headphones,Alice,4,speaker,1,False,none,simple_component_agent,2139.019053221895,8556.07621288758,Returning
982,1181,2023-12-25,West,Headphones,Frank,4,speaker,1,False,none,simple_component_agent,1872.7270611349356,7490.908244539743,New
983,1359,2023-12-26,East,Headphones,David,5,speaker,1,False,none,simple_component_agent,1972.1386129488803,9860.693064744402,New
984,1252,2023-12-26,South,Headphones,Alice,6,speaker,1,False,none,simple_component_agent,1866.1999098654624,11197.199459192774,Returning
985,1122,2023-12-26,North,Monitor,Alice,4,"panel, stand, cable",3,False,none,general_component_agent,15619.812386982654,62479.249547930616,New
986,1063,2023-12-26,North,Monitor,Alice,2,"panel, stand, cable",3,False,none,general_component_agent,15106.04330418497,30212.08660836994,New
987,1014,2023-12-26,West,Laptop,Frank,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,71894.5268539165,431367.161123499,Returning
988,1830,2023-12-26,West,Mobile,Eva,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28178.92180173727,253610.29621563543,Returning
989,1648,2023-12-27,East,Tablet,Charlie,5,"display, battery",2,False,none,simple_component_agent,18846.98344820968,75387.93379283872,New
990,1559,2023-12-27,North,Laptop,Alice,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,63580.96255713869,445066.73789997085,Returning
991,1899,2023-12-29,East,Headphones,Bob,6,speaker,1,False,none,simple_component_agent,1928.827014078292,11572.962084469753,New
992,1631,2023-12-30,East,Headphones,Alice,2,speaker,1,False,none,simple_component_agent,2023.89786453347,4047.79572906694,Returning
993,1038,2023-12-30,North,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,21431.739655989313,68581.5668991658,Returning
994,1941,2023-12-31,South,Mobile,Charlie,10,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31001.564684752087,310015.6468475209,Returning
995,1720,2023-12-31,West,Mobile,Bob,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29612.37794039851,266511.4014635866,New
996,1619,2023-12-31,North,Laptop,Charlie,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,76343.68160151795,610749.4528121436,New
997,1313,2023-12-31,North,Mobile,David,11,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31315.471203454996,344470.183238005,Returning
998,1420,2023-12-31,East,Headphones,Eva,3,speaker,1,False,none,simple_component_agent,2172.0660811450202,6516.198243435061,Returning
999,1890,2023-12-31,North,Mobile,Frank,10,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30165.527839632996,301655.27839632996,Returning
